"_id","group","item","_label","dist"
53468,3657,1711,contains,
53469,3568,1712,contains,
53470,3568,1713,contains,
53471,3568,1714,contains,
53472,3568,1715,contains,
53473,3568,1716,contains,
53474,3568,1717,contains,
53475,3568,1718,contains,
53476,3658,1719,contains,
53477,3658,1720,contains,
53478,3550,1721,contains,
53479,3550,1722,contains,
53480,3541,1723,contains,
53481,3569,1724,contains,
53482,3479,1725,contains,
53483,3632,1726,contains,
53484,3638,1727,contains,
53485,3638,1728,contains,
53486,3441,1729,contains,
53487,3441,1730,contains,
53488,3484,1731,contains,
53489,3484,1732,contains,
53490,3484,1733,contains,
53491,3484,1734,contains,
53492,3645,1735,contains,
53493,3572,1736,contains,
53494,3572,1737,contains,
53495,3608,1738,contains,
53496,3543,1739,contains,
53497,3543,1740,contains,
53498,3543,1741,contains,
53499,3543,1742,contains,
53500,3619,1743,contains,
53501,3498,1744,contains,
53502,3506,1745,contains,
53503,3506,1746,contains,
53504,3506,1747,contains,
53505,3506,1748,contains,
53506,3506,1749,contains,
53507,3506,1750,contains,
53508,3506,1751,contains,
53509,3506,1752,contains,
53510,3506,1753,contains,
53511,3506,1754,contains,
53512,3506,1755,contains,
53513,3506,1756,contains,
53514,3506,1757,contains,
53515,3506,1758,contains,
53516,3506,1759,contains,
53517,3506,1760,contains,
53518,3506,1761,contains,
53519,3591,1762,contains,
53520,3591,1763,contains,
53521,3591,1764,contains,
53522,3591,1765,contains,
53523,3591,1766,contains,
53524,3543,1767,contains,
53525,3647,1768,contains,
53526,3647,1769,contains,
53527,3647,1770,contains,
53528,3647,1771,contains,
53529,3647,1772,contains,
53530,3621,1773,contains,
53531,3621,1774,contains,
53532,3621,1775,contains,
53533,3621,1776,contains,
53534,3621,1777,contains,
53535,3621,1778,contains,
53536,3621,1779,contains,
53537,3621,1780,contains,
53538,3621,1781,contains,
53539,3621,1782,contains,
53540,3621,1783,contains,
53541,3621,1784,contains,
53542,3621,1785,contains,
53543,3621,1786,contains,
53544,3621,1787,contains,
53545,3621,1788,contains,
53546,3584,1789,contains,
53547,3584,1790,contains,
53548,3584,1791,contains,
53549,3584,1792,contains,
53550,3584,1793,contains,
53551,3584,1794,contains,
53552,3584,1795,contains,
53553,3584,1796,contains,
53554,3584,1797,contains,
53555,3584,1798,contains,
53556,3584,1799,contains,
53557,3584,1800,contains,
53558,3584,1801,contains,
53559,3584,1802,contains,
53560,3584,1803,contains,
53561,3584,1804,contains,
53562,3584,1805,contains,
53563,3584,1806,contains,
53564,3584,1807,contains,
53565,3584,1808,contains,
53566,3584,1809,contains,
53567,3584,1810,contains,
53568,3485,1811,contains,
53569,3485,1812,contains,
53570,3446,1813,contains,
53571,3584,1814,contains,
53572,3442,1815,contains,
53573,3442,1816,contains,
53574,3442,1817,contains,
53575,3442,1818,contains,
53576,3442,1819,contains,
53577,3442,1820,contains,
53578,3442,1821,contains,
53579,3459,1822,contains,
53580,3459,1823,contains,
53581,3464,1824,contains,
53582,3464,1825,contains,
53583,3464,1826,contains,
53584,3464,1827,contains,
53585,3464,1828,contains,
53586,3464,1829,contains,
53587,3464,1830,contains,
53588,3464,1831,contains,
53589,3464,1832,contains,
53590,3459,1833,contains,
53591,3459,1834,contains,
53592,3459,1835,contains,
53593,3459,1836,contains,
53594,3459,1837,contains,
53595,3459,1838,contains,
53596,3459,1839,contains,
53597,3459,1840,contains,
53598,3459,1841,contains,
53599,3459,1842,contains,
53600,3459,1843,contains,
53601,3459,1844,contains,
53602,3459,1845,contains,
53603,3459,1846,contains,
53604,3459,1847,contains,
53605,3459,1848,contains,
53606,3459,1849,contains,
53607,3459,1850,contains,
53608,3459,1851,contains,
53609,3459,1852,contains,
53610,3459,1853,contains,
53611,3459,1854,contains,
53612,3459,1855,contains,
53613,3459,1856,contains,
53614,3459,1857,contains,
53615,3459,1858,contains,
53616,3459,1859,contains,
53617,3459,1860,contains,
53618,3459,1861,contains,
53619,3459,1862,contains,
53620,3459,1863,contains,
53621,3459,1864,contains,
53622,3459,1865,contains,
53623,3459,1866,contains,
53624,3459,1867,contains,
53625,3459,1868,contains,
53626,3459,1869,contains,
53627,3459,1870,contains,
53628,3459,1871,contains,
53629,3459,1872,contains,
53630,3459,1873,contains,
53631,3459,1874,contains,
53632,3459,1875,contains,
53633,3459,1876,contains,
53634,3459,1877,contains,
53635,3459,1878,contains,
53636,3459,1879,contains,
53637,3459,1880,contains,
53638,3459,1881,contains,
53639,3459,1882,contains,
53640,3459,1883,contains,
53641,3459,1884,contains,
53642,3459,1885,contains,
53643,3459,1886,contains,
53644,3459,1887,contains,
53645,3459,1888,contains,
53646,3424,1889,contains,
53647,3424,1890,contains,
53648,3424,1891,contains,
53649,3424,1892,contains,
53650,3424,1893,contains,
53651,3424,1894,contains,
53652,3424,1895,contains,
53653,3424,1896,contains,
53654,3424,1897,contains,
53655,3424,1898,contains,
53656,3424,1899,contains,
53657,3424,1900,contains,
53658,3424,1901,contains,
53659,3424,1902,contains,
53660,3424,1903,contains,
53661,3424,1904,contains,
53662,3454,1905,contains,
53663,3504,1906,contains,
53664,3504,1907,contains,
53665,3504,1908,contains,
53666,3504,1909,contains,
53667,3576,1910,contains,
53668,3576,1911,contains,
53669,3576,1912,contains,
53670,3576,1913,contains,
53671,3576,1914,contains,
53672,3576,1915,contains,
53673,3576,1916,contains,
53674,3576,1917,contains,
53675,3576,1918,contains,
53676,3576,1919,contains,
53677,3576,1920,contains,
53678,3576,1921,contains,
53679,3576,1922,contains,
53680,3576,1923,contains,
53681,3484,1924,contains,
53682,3484,1925,contains,
53683,3484,1926,contains,
53684,3490,1927,contains,
53685,3497,1928,contains,
53686,3645,1929,contains,
53687,3645,1930,contains,
53688,3645,1931,contains,
53689,3645,1932,contains,
53690,3645,1933,contains,
53691,3645,1934,contains,
53692,3645,1935,contains,
53693,3645,1936,contains,
53694,3511,1937,contains,
53695,3645,1938,contains,
53696,3645,1939,contains,
53697,3480,1940,contains,
53698,3480,1941,contains,
53699,3480,1942,contains,
53700,3480,1943,contains,
53701,3494,1944,contains,
53702,3579,1945,contains,
53703,3579,1946,contains,
53704,3579,1947,contains,
53705,3579,1948,contains,
53706,3579,1949,contains,
53707,3579,1950,contains,
53708,3579,1951,contains,
53709,3579,1952,contains,
53710,3579,1953,contains,
53711,3579,1954,contains,
53712,3579,1955,contains,
53713,3579,1956,contains,
53714,3579,1957,contains,
53715,3579,1958,contains,
53716,3579,1959,contains,
53717,3579,1960,contains,
53718,3579,1961,contains,
53719,3626,1962,contains,
53720,3626,1963,contains,
53721,3626,1964,contains,
53722,3626,1965,contains,
53723,3626,1966,contains,
53724,3626,1967,contains,
53725,3492,1968,contains,
53726,3558,1969,contains,
53727,3457,1970,contains,
53728,3457,1971,contains,
53729,3457,1972,contains,
53730,3657,1973,contains,
53731,3657,1974,contains,
53732,3657,1975,contains,
53733,3657,1976,contains,
53734,3657,1977,contains,
53735,3472,1978,contains,
53736,3595,1979,contains,
53737,3549,1980,contains,
53738,3549,1981,contains,
53739,3549,1982,contains,
53740,3549,1983,contains,
53741,3549,1984,contains,
53742,3549,1985,contains,
53743,3549,1986,contains,
53744,3549,1987,contains,
53745,3549,1988,contains,
53746,3549,1989,contains,
53747,3549,1990,contains,
53748,3427,1991,contains,
53749,3427,1992,contains,
53750,3427,1993,contains,
53751,3427,1994,contains,
53752,3427,1995,contains,
53753,3427,1996,contains,
53754,3427,1997,contains,
53755,3427,1998,contains,
53756,3427,1999,contains,
53757,3427,2000,contains,
53758,3427,2001,contains,
53759,3427,2002,contains,
53760,3427,2003,contains,
53761,3501,2004,contains,
53762,3568,2005,contains,
53763,3568,2006,contains,
53764,3568,2007,contains,
53765,3611,2008,contains,
53766,3569,2009,contains,
53767,3479,2010,contains,
53768,3479,2011,contains,
53769,3479,2012,contains,
53770,3479,2013,contains,
53771,3479,2014,contains,
53772,3479,2015,contains,
53773,3479,2016,contains,
53774,3619,2017,contains,
53775,3619,2018,contains,
53776,3513,2019,contains,
53777,3542,2020,contains,
53778,3655,2021,contains,
53779,3655,2022,contains,
53780,3566,2023,contains,
53781,3647,2024,contains,
53782,3613,2025,contains,
53783,3557,2026,contains,
53784,3557,2027,contains,
53785,3458,2028,contains,
53786,3458,2029,contains,
53787,3458,2030,contains,
53788,3491,2031,contains,
53789,3491,2032,contains,
53790,3491,2033,contains,
53791,3491,2034,contains,
53792,3491,2035,contains,
53793,3491,2036,contains,
53794,3491,2037,contains,
53795,3491,2038,contains,
53796,3491,2039,contains,
53797,3491,2040,contains,
53798,3620,2041,contains,
53799,3620,2042,contains,
53800,3620,2043,contains,
53801,3487,2044,contains,
53802,3487,2045,contains,
53803,3487,2046,contains,
53804,3489,2047,contains,
53805,3647,2048,contains,
53806,3533,2049,contains,
53807,3533,2050,contains,
53808,3533,2051,contains,
53809,3533,2052,contains,
53810,3533,2053,contains,
53811,3533,2054,contains,
53812,3543,2055,contains,
53813,3543,2056,contains,
53814,3543,2057,contains,
53815,3598,2058,contains,
53816,3625,2059,contains,
53817,3625,2060,contains,
53818,3625,2061,contains,
53819,3632,2062,contains,
53820,3632,2063,contains,
53821,3632,2064,contains,
53822,3632,2065,contains,
53823,3643,2066,contains,
53824,3643,2067,contains,
53825,3643,2068,contains,
53826,3521,2069,contains,
53827,3464,2070,contains,
53828,3464,2071,contains,
53829,3464,2072,contains,
53830,3647,2073,contains,
53831,3647,2074,contains,
53832,3647,2075,contains,
53833,3647,2076,contains,
53834,3647,2077,contains,
53835,3647,2078,contains,
53836,3647,2079,contains,
53837,3647,2080,contains,
53838,3647,2081,contains,
53839,3647,2082,contains,
53840,3647,2083,contains,
53841,3647,2084,contains,
53842,3647,2085,contains,
53843,3647,2086,contains,
53844,3647,2087,contains,
53845,3647,2088,contains,
53846,3647,2089,contains,
53847,3647,2090,contains,
53848,3647,2091,contains,
53849,3647,2092,contains,
53850,3647,2093,contains,
53851,3647,2094,contains,
53852,3647,2095,contains,
53853,3647,2096,contains,
53854,3647,2097,contains,
53855,3647,2098,contains,
53856,3647,2099,contains,
53857,3647,2100,contains,
53858,3647,2101,contains,
53859,3647,2102,contains,
53860,3647,2103,contains,
53861,3647,2104,contains,
53862,3647,2105,contains,
53863,3647,2106,contains,
53864,3647,2107,contains,
53865,3647,2108,contains,
53866,3647,2109,contains,
53867,3532,2110,contains,
53868,3476,2111,contains,
53869,3473,2112,contains,
53870,3498,2113,contains,
53871,3498,2114,contains,
53872,3498,2115,contains,
53873,3498,2116,contains,
53874,3498,2117,contains,
53875,3506,2118,contains,
53876,3518,2119,contains,
53877,3527,2120,contains,
53878,3527,2121,contains,
53879,3477,2122,contains,
53880,3477,2123,contains,
53881,3526,2124,contains,
53882,3591,2125,contains,
53883,3591,2126,contains,
53884,3591,2127,contains,
53885,3591,2128,contains,
53886,3448,2129,contains,
53887,3448,2130,contains,
53888,3596,2131,contains,
53889,3596,2132,contains,
53890,3596,2133,contains,
53891,3596,2134,contains,
53892,3596,2135,contains,
53893,3596,2136,contains,
53894,3596,2137,contains,
53895,3639,2138,contains,
53896,3639,2139,contains,
53897,3639,2140,contains,
53898,3639,2141,contains,
53899,3639,2142,contains,
53900,3639,2143,contains,
53901,3639,2144,contains,
53902,3639,2145,contains,
53903,3639,2146,contains,
53904,3639,2147,contains,
53905,3639,2148,contains,
53906,3639,2149,contains,
53907,3639,2150,contains,
53908,3639,2151,contains,
53909,3639,2152,contains,
53910,3639,2153,contains,
53911,3639,2154,contains,
53912,3639,2155,contains,
53913,3639,2156,contains,
53914,3639,2157,contains,
53915,3639,2158,contains,
53916,3639,2159,contains,
53917,3639,2160,contains,
53918,3639,2161,contains,
53919,3639,2162,contains,
53920,3639,2163,contains,
53921,3639,2164,contains,
53922,3639,2165,contains,
53923,3639,2166,contains,
53924,3543,2167,contains,
53925,3566,2168,contains,
53926,3641,2169,contains,
53927,3641,2170,contains,
53928,3483,2171,contains,
53929,3510,2172,contains,
53930,3516,2173,contains,
53931,3516,2174,contains,
53932,3464,2175,contains,
53933,3582,2176,contains,
53934,3582,2177,contains,
53935,3469,2178,contains,
53936,3469,2179,contains,
53937,3464,2180,contains,
53938,3469,2181,contains,
53939,3469,2182,contains,
53940,3469,2183,contains,
53941,3469,2184,contains,
53942,3469,2185,contains,
53943,3469,2186,contains,
53944,3469,2187,contains,
53945,3469,2188,contains,
53946,3469,2189,contains,
53947,3515,2190,contains,
53948,3474,2191,contains,
53949,3460,2192,contains,
53950,3436,2193,contains,
53951,3436,2194,contains,
53952,3436,2195,contains,
53953,3436,2196,contains,
53954,3436,2197,contains,
53955,3436,2198,contains,
53956,3436,2199,contains,
53957,3436,2200,contains,
53958,3436,2201,contains,
53959,3468,2202,contains,
53960,3468,2203,contains,
53961,3468,2204,contains,
53962,3468,2205,contains,
53963,3468,2206,contains,
53964,3496,2207,contains,
53965,3464,2208,contains,
53966,3496,2209,contains,
53967,3496,2210,contains,
53968,3496,2211,contains,
53969,3496,2212,contains,
53970,3496,2213,contains,
53971,3496,2214,contains,
53972,3496,2215,contains,
53973,3576,2216,contains,
53974,3576,2217,contains,
53975,3642,2218,contains,
53976,3654,2219,contains,
53977,3500,2220,contains,
53978,3500,2221,contains,
53979,3500,2222,contains,
53980,3500,2223,contains,
53981,3500,2224,contains,
53982,3500,2225,contains,
53983,3500,2226,contains,
53984,3500,2227,contains,
53985,3500,2228,contains,
53986,3500,2229,contains,
53987,3500,2230,contains,
53988,3500,2231,contains,
53989,3500,2232,contains,
53990,3500,2233,contains,
53991,3500,2234,contains,
53992,3500,2235,contains,
53993,3500,2236,contains,
53994,3500,2237,contains,
53995,3500,2238,contains,
53996,3500,2239,contains,
53997,3500,2240,contains,
53998,3650,2241,contains,
53999,3650,2242,contains,
54000,3650,2243,contains,
54001,3650,2244,contains,
54002,3650,2245,contains,
54003,3650,2246,contains,
54004,3650,2247,contains,
54005,3650,2248,contains,
54006,3650,2249,contains,
54007,3650,2250,contains,
54008,3650,2251,contains,
54009,3650,2252,contains,
54010,3650,2253,contains,
54011,3650,2254,contains,
54012,3650,2255,contains,
54013,3650,2256,contains,
54014,3650,2257,contains,
54015,3650,2258,contains,
54016,3650,2259,contains,
54017,3464,2260,contains,
54018,3422,2261,contains,
54019,3609,2262,contains,
54020,3609,2263,contains,
54021,3609,2264,contains,
54022,3609,2265,contains,
54023,3609,2266,contains,
54024,3609,2267,contains,
54025,3609,2268,contains,
54026,3609,2269,contains,
54027,3609,2270,contains,
54028,3609,2271,contains,
54029,3609,2272,contains,
54030,3609,2273,contains,
54031,3609,2274,contains,
54032,3609,2275,contains,
54033,3609,2276,contains,
54034,3464,2277,contains,
54035,3523,2278,contains,
54036,3523,2279,contains,
54037,3523,2280,contains,
54038,3523,2281,contains,
54039,3523,2282,contains,
54040,3523,2283,contains,
54041,3523,2284,contains,
54042,3523,2285,contains,
54043,3523,2286,contains,
54044,3523,2287,contains,
54045,3523,2288,contains,
54046,3523,2289,contains,
54047,3523,2290,contains,
54048,3523,2291,contains,
54049,3523,2292,contains,
54050,3523,2293,contains,
54051,3523,2294,contains,
54052,3531,2295,contains,
54053,3646,2296,contains,
54054,3646,2297,contains,
54055,3581,2298,contains,
54056,3583,2299,contains,
54057,3583,2300,contains,
54058,3583,2301,contains,
54059,3583,2302,contains,
54060,3583,2303,contains,
54061,3583,2304,contains,
54062,3583,2305,contains,
54063,3583,2306,contains,
54064,3583,2307,contains,
54065,3583,2308,contains,
54066,3583,2309,contains,
54067,3583,2310,contains,
54068,3583,2311,contains,
54069,3583,2312,contains,
54070,3647,2313,contains,
54071,3656,2314,contains,
54072,3656,2315,contains,
54073,3656,2316,contains,
54074,3656,2317,contains,
54075,3656,2318,contains,
54076,3656,2319,contains,
54077,3647,2320,contains,
54078,3647,2321,contains,
54079,3647,2322,contains,
54080,3647,2323,contains,
54081,3647,2324,contains,
54082,3647,2325,contains,
54083,3647,2326,contains,
54084,3647,2327,contains,
54085,3647,2328,contains,
54086,3647,2329,contains,
54087,3647,2330,contains,
54088,3647,2331,contains,
54089,3647,2332,contains,
54090,3647,2333,contains,
54091,3647,2334,contains,
54092,3647,2335,contains,
54093,3647,2336,contains,
54094,3647,2337,contains,
54095,3647,2338,contains,
54096,3647,2339,contains,
54097,3647,2340,contains,
54098,3647,2341,contains,
54099,3647,2342,contains,
54100,3647,2343,contains,
54101,3647,2344,contains,
54102,3647,2345,contains,
54103,3647,2346,contains,
54104,3647,2347,contains,
54105,3647,2348,contains,
54106,3647,2349,contains,
54107,3647,2350,contains,
54108,3647,2351,contains,
54109,3647,2352,contains,
54110,3647,2353,contains,
54111,3647,2354,contains,
54112,3647,2355,contains,
54113,3647,2356,contains,
54114,3647,2357,contains,
54115,3647,2358,contains,
54116,3647,2359,contains,
54117,3647,2360,contains,
54118,3647,2361,contains,
54119,3647,2362,contains,
54120,3647,2363,contains,
54121,3647,2364,contains,
54122,3647,2365,contains,
54123,3647,2366,contains,
54124,3647,2367,contains,
54125,3647,2368,contains,
54126,3647,2369,contains,
54127,3647,2370,contains,
54128,3647,2371,contains,
54129,3647,2372,contains,
54130,3647,2373,contains,
54131,3647,2374,contains,
54132,3647,2375,contains,
54133,3647,2376,contains,
54134,3647,2377,contains,
54135,3647,2378,contains,
54136,3647,2379,contains,
54137,3647,2380,contains,
54138,3647,2381,contains,
54139,3647,2382,contains,
54140,3647,2383,contains,
54141,3647,2384,contains,
54142,3647,2385,contains,
54143,3647,2386,contains,
54144,3647,2387,contains,
54145,3647,2388,contains,
54146,3647,2389,contains,
54147,3584,2390,contains,
54148,3578,2391,contains,
54149,3464,2392,contains,
54150,3647,2393,contains,
54151,3647,2394,contains,
54152,3555,2395,contains,
54153,3647,2396,contains,
54154,3495,2397,contains,
54155,3495,2398,contains,
54156,3630,2399,contains,
54157,3630,2400,contains,
54158,3630,2401,contains,
54159,3630,2402,contains,
54160,3529,2403,contains,
54161,3529,2404,contains,
54162,3529,2405,contains,
54163,3529,2406,contains,
54164,3529,2407,contains,
54165,3529,2408,contains,
54166,3529,2409,contains,
54167,3529,2410,contains,
54168,3529,2411,contains,
54169,3594,2412,contains,
54170,3594,2413,contains,
54171,3594,2414,contains,
54172,3594,2415,contains,
54173,3594,2416,contains,
54174,3594,2417,contains,
54175,3594,2418,contains,
54176,3594,2419,contains,
54177,3647,2420,contains,
54178,3529,2421,contains,
54179,3588,2422,contains,
54180,3588,2423,contains,
54181,3588,2424,contains,
54182,3588,2425,contains,
54183,3588,2426,contains,
54184,3588,2427,contains,
54185,3588,2428,contains,
54186,3588,2429,contains,
54187,3588,2430,contains,
54188,3588,2431,contains,
54189,3588,2432,contains,
54190,3588,2433,contains,
54191,3588,2434,contains,
54192,3588,2435,contains,
54193,3588,2436,contains,
54194,3588,2437,contains,
54195,3588,2438,contains,
54196,3588,2439,contains,
54197,3588,2440,contains,
54198,3588,2441,contains,
54199,3588,2442,contains,
54200,3588,2443,contains,
54201,3588,2444,contains,
54202,3588,2445,contains,
54203,3588,2446,contains,
54204,3588,2447,contains,
54205,3588,2448,contains,
54206,3588,2449,contains,
54207,3588,2450,contains,
54208,3588,2451,contains,
54209,3597,2452,contains,
54210,3597,2453,contains,
54211,3597,2454,contains,
54212,3430,2455,contains,
54213,3430,2456,contains,
54214,3430,2457,contains,
54215,3430,2458,contains,
54216,3430,2459,contains,
54217,3430,2460,contains,
54218,3430,2461,contains,
54219,3430,2462,contains,
54220,3430,2463,contains,
54221,3430,2464,contains,
54222,3430,2465,contains,
54223,3430,2466,contains,
54224,3430,2467,contains,
54225,3430,2468,contains,
54226,3430,2469,contains,
54227,3430,2470,contains,
54228,3430,2471,contains,
54229,3430,2472,contains,
54230,3430,2473,contains,
54231,3430,2474,contains,
54232,3430,2475,contains,
54233,3430,2476,contains,
54234,3430,2477,contains,
54235,3430,2478,contains,
54236,3430,2479,contains,
54237,3430,2480,contains,
54238,3450,2481,contains,
54239,3450,2482,contains,
54240,3450,2483,contains,
54241,3450,2484,contains,
54242,3450,2485,contains,
54243,3450,2486,contains,
54244,3450,2487,contains,
54245,3450,2488,contains,
54246,3450,2489,contains,
54247,3450,2490,contains,
54248,3450,2491,contains,
54249,3450,2492,contains,
54250,3450,2493,contains,
54251,3450,2494,contains,
54252,3450,2495,contains,
54253,3450,2496,contains,
54254,3450,2497,contains,
54255,3450,2498,contains,
54256,3450,2499,contains,
54257,3450,2500,contains,
54258,3450,2501,contains,
54259,3450,2502,contains,
54260,3450,2503,contains,
54261,3450,2504,contains,
54262,3450,2505,contains,
54263,3450,2506,contains,
54264,3450,2507,contains,
54265,3450,2508,contains,
54266,3450,2509,contains,
54267,3450,2510,contains,
54268,3450,2511,contains,
54269,3450,2512,contains,
54270,3450,2513,contains,
54271,3450,2514,contains,
54272,3450,2515,contains,
54273,3450,2516,contains,
54274,3450,2517,contains,
54275,3450,2518,contains,
54276,3450,2519,contains,
54277,3450,2520,contains,
54278,3450,2521,contains,
54279,3450,2522,contains,
54280,3450,2523,contains,
54281,3463,2524,contains,
54282,3464,2525,contains,
54283,3486,2526,contains,
54284,3486,2527,contains,
54285,3486,2528,contains,
54286,3486,2529,contains,
54287,3486,2530,contains,
54288,3486,2531,contains,
54289,3486,2532,contains,
54290,3486,2533,contains,
54291,3486,2534,contains,
54292,3486,2535,contains,
54293,3486,2536,contains,
54294,3486,2537,contains,
54295,3450,2538,contains,
54296,3466,2539,contains,
54297,3466,2540,contains,
54298,3466,2541,contains,
54299,3466,2542,contains,
54300,3466,2543,contains,
54301,3466,2544,contains,
54302,3466,2545,contains,
54303,3466,2546,contains,
54304,3466,2547,contains,
54305,3466,2548,contains,
54306,3466,2549,contains,
54307,3466,2550,contains,
54308,3466,2551,contains,
54309,3466,2552,contains,
54310,3466,2553,contains,
54311,3466,2554,contains,
54312,3466,2555,contains,
54313,3466,2556,contains,
54314,3466,2557,contains,
54315,3466,2558,contains,
54316,3466,2559,contains,
54317,3466,2560,contains,
54318,3466,2561,contains,
54319,3466,2562,contains,
54320,3466,2563,contains,
54321,3466,2564,contains,
54322,3466,2565,contains,
54323,3466,2566,contains,
54324,3466,2567,contains,
54325,3466,2568,contains,
54326,3466,2569,contains,
54327,3466,2570,contains,
54328,3466,2571,contains,
54329,3466,2572,contains,
54330,3446,2573,contains,
54331,3446,2574,contains,
54332,3446,2575,contains,
54333,3446,2576,contains,
54334,3446,2577,contains,
54335,3446,2578,contains,
54336,3446,2579,contains,
54337,3450,2580,contains,
54338,3450,2581,contains,
54339,3450,2582,contains,
54340,3450,2583,contains,
54341,3450,2584,contains,
54342,3450,2585,contains,
54343,3450,2586,contains,
54344,3648,2587,contains,
54345,3651,2588,contains,
54346,3651,2589,contains,
54347,3651,2590,contains,
54348,3651,2591,contains,
54349,3651,2592,contains,
54350,3651,2593,contains,
54351,3651,2594,contains,
54352,3651,2595,contains,
54353,3651,2596,contains,
54354,3651,2597,contains,
54355,3651,2598,contains,
54356,3651,2599,contains,
54357,3651,2600,contains,
54358,3647,2601,contains,
54359,3651,2602,contains,
54360,3651,2603,contains,
54361,3651,2604,contains,
54362,3651,2605,contains,
54363,3651,2606,contains,
54364,3651,2607,contains,
54365,3450,2608,contains,
54366,3450,2609,contains,
54367,3450,2610,contains,
54368,3450,2611,contains,
54369,3450,2612,contains,
54370,3450,2613,contains,
54371,3450,2614,contains,
54372,3450,2615,contains,
54373,3647,2616,contains,
54374,3514,2617,contains,
54375,3647,2618,contains,
54376,3603,2619,contains,
54377,3602,2620,contains,
54378,3647,2621,contains,
54379,3447,2622,contains,
54380,3447,2623,contains,
54381,3639,2624,contains,
54382,3639,2625,contains,
54383,3605,2626,contains,
54384,3532,2627,contains,
54385,3532,2628,contains,
54386,3532,2629,contains,
54387,3537,2630,contains,
54388,3532,2631,contains,
54389,3464,2632,contains,
54390,3532,2633,contains,
54391,3532,2634,contains,
54392,3532,2635,contains,
54393,3532,2636,contains,
54394,3532,2637,contains,
54395,3532,2638,contains,
54396,3532,2639,contains,
54397,3532,2640,contains,
54398,3435,2641,contains,
54399,3435,2642,contains,
54400,3435,2643,contains,
54401,3435,2644,contains,
54402,3431,2645,contains,
54403,3597,2646,contains,
54404,3597,2647,contains,
54405,3597,2648,contains,
54406,3597,2649,contains,
54407,3597,2650,contains,
54408,3597,2651,contains,
54409,3503,2652,contains,
54410,3503,2653,contains,
54411,3597,2654,contains,
54412,3597,2655,contains,
54413,3597,2656,contains,
54414,3597,2657,contains,
54415,3597,2658,contains,
54416,3597,2659,contains,
54417,3597,2660,contains,
54418,3597,2661,contains,
54419,3597,2662,contains,
54420,3597,2663,contains,
54421,3597,2664,contains,
54422,3597,2665,contains,
54423,3597,2666,contains,
54424,3597,2667,contains,
54425,3644,2668,contains,
54426,3644,2669,contains,
54427,3644,2670,contains,
54428,3644,2671,contains,
54429,3644,2672,contains,
54430,3644,2673,contains,
54431,3597,2674,contains,
54432,3609,2675,contains,
54433,3597,2676,contains,
54434,3597,2677,contains,
54435,3597,2678,contains,
54436,3597,2679,contains,
54437,3597,2680,contains,
54438,3597,2681,contains,
54439,3597,2682,contains,
54440,3597,2683,contains,
54441,3597,2684,contains,
54442,3597,2685,contains,
54443,3597,2686,contains,
54444,3597,2687,contains,
54445,3597,2688,contains,
54446,3597,2689,contains,
54447,3597,2690,contains,
54448,3597,2691,contains,
54449,3597,2692,contains,
54450,3597,2693,contains,
54451,3597,2694,contains,
54452,3597,2695,contains,
54453,3597,2696,contains,
54454,3597,2697,contains,
54455,3597,2698,contains,
54456,3597,2699,contains,
54457,3597,2700,contains,
54458,3597,2701,contains,
54459,3597,2702,contains,
54460,3597,2703,contains,
54461,3597,2704,contains,
54462,3597,2705,contains,
54463,3597,2706,contains,
54464,3597,2707,contains,
54465,3597,2708,contains,
54466,3597,2709,contains,
54467,3597,2710,contains,
54468,3597,2711,contains,
54469,3597,2712,contains,
54470,3597,2713,contains,
54471,3597,2714,contains,
54472,3597,2715,contains,
54473,3597,2716,contains,
54474,3631,2717,contains,
54475,3631,2718,contains,
54476,3631,2719,contains,
54477,3649,2720,contains,
54478,3649,2721,contains,
54479,3649,2722,contains,
54480,3649,2723,contains,
54481,3649,2724,contains,
54482,3649,2725,contains,
54483,3649,2726,contains,
54484,3649,2727,contains,
54485,3649,2728,contains,
54486,3597,2729,contains,
54487,3597,2730,contains,
54488,3597,2731,contains,
54489,3597,2732,contains,
54490,3597,2733,contains,
54491,3597,2734,contains,
54492,3597,2735,contains,
54493,3597,2736,contains,
54494,3597,2737,contains,
54495,3597,2738,contains,
54496,3597,2739,contains,
54497,3597,2740,contains,
54498,3597,2741,contains,
54499,3597,2742,contains,
54500,3597,2743,contains,
54501,3597,2744,contains,
54502,3464,2745,contains,
54503,3520,2746,contains,
54504,3624,2747,contains,
54505,3624,2748,contains,
54506,3624,2749,contains,
54507,3456,2750,contains,
54508,3520,2751,contains,
54509,3520,2752,contains,
54510,3520,2753,contains,
54511,3520,2754,contains,
54512,3520,2755,contains,
54513,3520,2756,contains,
54514,3438,2757,contains,
54515,3438,2758,contains,
54516,3438,2759,contains,
54517,3438,2760,contains,
54518,3538,2761,contains,
54519,3538,2762,contains,
54520,3538,2763,contains,
54521,3538,2764,contains,
54522,3538,2765,contains,
54523,3538,2766,contains,
54524,3538,2767,contains,
54525,3653,2768,contains,
54526,3571,2769,contains,
54527,3571,2770,contains,
54528,3571,2771,contains,
54529,3571,2772,contains,
54530,3571,2773,contains,
54531,3571,2774,contains,
54532,3571,2775,contains,
54533,3571,2776,contains,
54534,3571,2777,contains,
54535,3520,2778,contains,
54536,3520,2779,contains,
54537,3520,2780,contains,
54538,3520,2781,contains,
54539,3520,2782,contains,
54540,3520,2783,contains,
54541,3520,2784,contains,
54542,3445,2785,contains,
